Chart1_SeriesGroup_label,Chart1_SeriesGroup_Parametric Value_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y,Chart1_SeriesGroup_High Value_label,Chart1_SeriesGroup_High Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_High Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y,Chart1_SeriesGroup_Low Value_label,Chart1_SeriesGroup_Low Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_Low Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y
Flow,Parametric Value,10/19/2020 6:31:00 AM,MHB2,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,10.100000,High Value,10/19/2020 06:31:00,10.563,Low Value,10/19/2020 06:31:00,8.341
Flow,Parametric Value,10/19/2020 6:31:00 AM,MHB3,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,7.270000,High Value,10/19/2020 06:31:00,7.982,Low Value,10/19/2020 06:31:00,6.256
Flow,Parametric Value,10/19/2020 6:31:00 AM,MHB4,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,9.030000,High Value,10/19/2020 06:31:00,9.965,Low Value,10/19/2020 06:31:00,7.507
Flow,Parametric Value,10/19/2020 6:31:00 AM,MHC1,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,7.960000,High Value,10/19/2020 06:31:00,8.521,Low Value,10/19/2020 06:31:00,6.673
Flow,Parametric Value,10/19/2020 6:31:00 AM,MHG1,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,7.370000,High Value,10/19/2020 06:31:00,8.009,Low Value,10/19/2020 06:31:00,6.256
Flow,Parametric Value,10/19/2020 6:31:00 AM,MLB1,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.570000,High Value,10/19/2020 06:31:00,0.715,Low Value,10/19/2020 06:31:00,0.41
Flow,Parametric Value,10/19/2020 6:31:00 AM,MLB2,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.870000,High Value,10/19/2020 06:31:00,1.057,Low Value,10/19/2020 06:31:00,0.630
Flow,Parametric Value,10/19/2020 6:31:00 AM,MLB3,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.870000,High Value,10/19/2020 06:31:00,1.057,Low Value,10/19/2020 06:31:00,0.63
Flow,Parametric Value,10/19/2020 6:31:00 AM,MLB4,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.860000,High Value,10/19/2020 06:31:00,1.057,Low Value,10/19/2020 06:31:00,0.63
Flow,Parametric Value,10/19/2020 6:31:00 AM,MLC1,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,4.310000,High Value,10/19/2020 06:31:00,5.309,Low Value,10/19/2020 06:31:00,3.365
Flow,Parametric Value,10/19/2020 6:31:00 AM,SHB1,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.960000,High Value,10/19/2020 06:31:00,1.146,Low Value,10/19/2020 06:31:00,0.611
Flow,Parametric Value,10/19/2020 6:31:00 AM,SHB2,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,1.380000,High Value,10/19/2020 06:31:00,1.702,Low Value,10/19/2020 06:31:00,0.987
Flow,Parametric Value,10/19/2020 6:31:00 AM,SHB3,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,1.330000,High Value,10/19/2020 06:31:00,1.702,Low Value,10/19/2020 06:31:00,0.987
Flow,Parametric Value,10/19/2020 6:31:00 AM,SHB4,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,1.330000,High Value,10/19/2020 06:31:00,1.702,Low Value,10/19/2020 06:31:00,0.987
Flow,Parametric Value,10/19/2020 6:31:00 AM,SLB1,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.560000,High Value,10/19/2020 06:31:00,0.589,Low Value,10/19/2020 06:31:00,0.315
Flow,Parametric Value,10/19/2020 6:31:00 AM,SLB2,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.680000,High Value,10/19/2020 06:31:00,0.819,Low Value,10/19/2020 06:31:00,0.502
Flow,Parametric Value,10/19/2020 6:31:00 AM,SLB3,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.680000,High Value,10/19/2020 06:31:00,0.819,Low Value,10/19/2020 06:31:00,0.502
Flow,Parametric Value,10/19/2020 6:31:00 AM,SLB4,18526372,DF48450CG/S/P,D4010,True,10/19/2020 06:31:00,0.720000,High Value,10/19/2020 06:31:00,0.819,Low Value,10/19/2020 06:31:00,0.502
Flow,Parametric Value,10/19/2020 7:30:00 AM,MHB1,18526373,DF48450CG/S/P,D4010,False,10/19/2020 07:30:00,4.770000,High Value,10/19/2020 07:30:00,4.977,Low Value,10/19/2020 07:30:00,3.837
Flow,Parametric Value,10/19/2020 7:30:00 AM,MLB1,18526373,DF48450CG/S/P,D4010,False,10/19/2020 07:30:00,0.680000,High Value,10/19/2020 07:30:00,0.715,Low Value,10/19/2020 07:30:00,0.41
Flow,Parametric Value,10/19/2020 7:30:00 AM,SHB1,18526373,DF48450CG/S/P,D4010,False,10/19/2020 07:30:00,1.110000,High Value,10/19/2020 07:30:00,1.146,Low Value,10/19/2020 07:30:00,0.611
Flow,Parametric Value,10/19/2020 7:30:00 AM,SLB1,18526373,DF48450CG/S/P,D4010,False,10/19/2020 07:30:00,0.620000,High Value,10/19/2020 07:30:00,0.589,Low Value,10/19/2020 07:30:00,0.315
Flow,Parametric Value,10/19/2020 1:52:00 PM,MHB1,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,4.640000,High Value,10/19/2020 13:52:00,4.977,Low Value,10/19/2020 13:52:00,3.837
Flow,Parametric Value,10/19/2020 1:52:00 PM,MHB2,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,10.150000,High Value,10/19/2020 13:52:00,10.563,Low Value,10/19/2020 13:52:00,8.341
Flow,Parametric Value,10/19/2020 1:52:00 PM,MHB3,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,7.320000,High Value,10/19/2020 13:52:00,7.982,Low Value,10/19/2020 13:52:00,6.256
Flow,Parametric Value,10/19/2020 1:52:00 PM,MHB4,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,8.960000,High Value,10/19/2020 13:52:00,9.965,Low Value,10/19/2020 13:52:00,7.507
Flow,Parametric Value,10/19/2020 1:52:00 PM,MHC1,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,7.820000,High Value,10/19/2020 13:52:00,8.521,Low Value,10/19/2020 13:52:00,6.673
Flow,Parametric Value,10/19/2020 1:52:00 PM,MHG1,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,7.110000,High Value,10/19/2020 13:52:00,8.009,Low Value,10/19/2020 13:52:00,6.256
Flow,Parametric Value,10/19/2020 1:52:00 PM,MLB1,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.550000,High Value,10/19/2020 13:52:00,0.715,Low Value,10/19/2020 13:52:00,0.41
Flow,Parametric Value,10/19/2020 1:52:00 PM,MLB2,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.850000,High Value,10/19/2020 13:52:00,1.057,Low Value,10/19/2020 13:52:00,0.630
Flow,Parametric Value,10/19/2020 1:52:00 PM,MLB3,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.840000,High Value,10/19/2020 13:52:00,1.057,Low Value,10/19/2020 13:52:00,0.63
Flow,Parametric Value,10/19/2020 1:52:00 PM,MLB4,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.830000,High Value,10/19/2020 13:52:00,1.057,Low Value,10/19/2020 13:52:00,0.63
Flow,Parametric Value,10/19/2020 1:52:00 PM,MLC1,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,4.190000,High Value,10/19/2020 13:52:00,5.309,Low Value,10/19/2020 13:52:00,3.365
Flow,Parametric Value,10/19/2020 1:52:00 PM,SHB1,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.940000,High Value,10/19/2020 13:52:00,1.146,Low Value,10/19/2020 13:52:00,0.611
Flow,Parametric Value,10/19/2020 1:52:00 PM,SHB2,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,1.330000,High Value,10/19/2020 13:52:00,1.702,Low Value,10/19/2020 13:52:00,0.987
Flow,Parametric Value,10/19/2020 1:52:00 PM,SHB3,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,1.330000,High Value,10/19/2020 13:52:00,1.702,Low Value,10/19/2020 13:52:00,0.987
Flow,Parametric Value,10/19/2020 1:52:00 PM,SHB4,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,1.140000,High Value,10/19/2020 13:52:00,1.702,Low Value,10/19/2020 13:52:00,0.987
Flow,Parametric Value,10/19/2020 1:52:00 PM,SLB1,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.520000,High Value,10/19/2020 13:52:00,0.589,Low Value,10/19/2020 13:52:00,0.315
Flow,Parametric Value,10/19/2020 1:52:00 PM,SLB2,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.680000,High Value,10/19/2020 13:52:00,0.819,Low Value,10/19/2020 13:52:00,0.502
Flow,Parametric Value,10/19/2020 1:52:00 PM,SLB3,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.660000,High Value,10/19/2020 13:52:00,0.819,Low Value,10/19/2020 13:52:00,0.502
Flow,Parametric Value,10/19/2020 1:52:00 PM,SLB4,18526373,DF48450CG/S/P,D4010,True,10/19/2020 13:52:00,0.640000,High Value,10/19/2020 13:52:00,0.819,Low Value,10/19/2020 13:52:00,0.502
Flow,Parametric Value,10/20/2020 8:31:00 AM,MHB1,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,4.970000,High Value,10/20/2020 08:31:00,4.977,Low Value,10/20/2020 08:31:00,3.837
Flow,Parametric Value,10/20/2020 8:31:00 AM,MHB2,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,10.410000,High Value,10/20/2020 08:31:00,10.563,Low Value,10/20/2020 08:31:00,8.341
Flow,Parametric Value,10/20/2020 8:31:00 AM,MHB3,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,7.680000,High Value,10/20/2020 08:31:00,7.982,Low Value,10/20/2020 08:31:00,6.256
Flow,Parametric Value,10/20/2020 8:31:00 AM,MHB4,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,9.540000,High Value,10/20/2020 08:31:00,9.965,Low Value,10/20/2020 08:31:00,7.507
Flow,Parametric Value,10/20/2020 8:31:00 AM,MHB5,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,7.830000,High Value,10/20/2020 08:31:00,7.982,Low Value,10/20/2020 08:31:00,6.256
Flow,Parametric Value,10/20/2020 8:31:00 AM,MHB6,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,9.350000,High Value,10/20/2020 08:31:00,9.965,Low Value,10/20/2020 08:31:00,7.507
Flow,Parametric Value,10/20/2020 8:31:00 AM,MHB7,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,7.440000,High Value,10/20/2020 08:31:00,7.982,Low Value,10/20/2020 08:31:00,6.256
Flow,Parametric Value,10/20/2020 8:31:00 AM,MHB8,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,9.320000,High Value,10/20/2020 08:31:00,9.965,Low Value,10/20/2020 08:31:00,7.507
Flow,Parametric Value,10/20/2020 8:31:00 AM,MLB1,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.630000,High Value,10/20/2020 08:31:00,0.715,Low Value,10/20/2020 08:31:00,0.41
Flow,Parametric Value,10/20/2020 8:31:00 AM,MLB2,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.910000,High Value,10/20/2020 08:31:00,1.057,Low Value,10/20/2020 08:31:00,0.630
Flow,Parametric Value,10/20/2020 8:31:00 AM,MLB3,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.900000,High Value,10/20/2020 08:31:00,1.057,Low Value,10/20/2020 08:31:00,0.63
Flow,Parametric Value,10/20/2020 8:31:00 AM,MLB4,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.940000,High Value,10/20/2020 08:31:00,1.057,Low Value,10/20/2020 08:31:00,0.63
Flow,Parametric Value,10/20/2020 8:31:00 AM,MLB5,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.920000,High Value,10/20/2020 08:31:00,1.057,Low Value,10/20/2020 08:31:00,0.63
Flow,Parametric Value,10/20/2020 8:31:00 AM,MLB6,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.890000,High Value,10/20/2020 08:31:00,1.057,Low Value,10/20/2020 08:31:00,0.63
Flow,Parametric Value,10/20/2020 8:31:00 AM,MLB7,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.910000,High Value,10/20/2020 08:31:00,1.057,Low Value,10/20/2020 08:31:00,0.63
Flow,Parametric Value,10/20/2020 8:31:00 AM,MLB8,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.910000,High Value,10/20/2020 08:31:00,1.057,Low Value,10/20/2020 08:31:00,0.63
Flow,Parametric Value,10/20/2020 8:31:00 AM,SHB1,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,1.010000,High Value,10/20/2020 08:31:00,1.146,Low Value,10/20/2020 08:31:00,0.611
Flow,Parametric Value,10/20/2020 8:31:00 AM,SHB2,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,1.440000,High Value,10/20/2020 08:31:00,1.702,Low Value,10/20/2020 08:31:00,0.987
Flow,Parametric Value,10/20/2020 8:31:00 AM,SHB3,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,1.400000,High Value,10/20/2020 08:31:00,1.702,Low Value,10/20/2020 08:31:00,0.987
Flow,Parametric Value,10/20/2020 8:31:00 AM,SHB4,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,1.440000,High Value,10/20/2020 08:31:00,1.702,Low Value,10/20/2020 08:31:00,0.987
Flow,Parametric Value,10/20/2020 8:31:00 AM,SHB5,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,1.390000,High Value,10/20/2020 08:31:00,1.702,Low Value,10/20/2020 08:31:00,0.987
Flow,Parametric Value,10/20/2020 8:31:00 AM,SHB6,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,1.390000,High Value,10/20/2020 08:31:00,1.702,Low Value,10/20/2020 08:31:00,0.987
Flow,Parametric Value,10/20/2020 8:31:00 AM,SHB7,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,1.410000,High Value,10/20/2020 08:31:00,1.702,Low Value,10/20/2020 08:31:00,0.987
Flow,Parametric Value,10/20/2020 8:31:00 AM,SHB8,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,1.420000,High Value,10/20/2020 08:31:00,1.702,Low Value,10/20/2020 08:31:00,0.987
Flow,Parametric Value,10/20/2020 8:31:00 AM,SLB1,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.580000,High Value,10/20/2020 08:31:00,0.589,Low Value,10/20/2020 08:31:00,0.315
Flow,Parametric Value,10/20/2020 8:31:00 AM,SLB2,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.740000,High Value,10/20/2020 08:31:00,0.819,Low Value,10/20/2020 08:31:00,0.502
Flow,Parametric Value,10/20/2020 8:31:00 AM,SLB3,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.720000,High Value,10/20/2020 08:31:00,0.819,Low Value,10/20/2020 08:31:00,0.502
Flow,Parametric Value,10/20/2020 8:31:00 AM,SLB4,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.720000,High Value,10/20/2020 08:31:00,0.819,Low Value,10/20/2020 08:31:00,0.502
Flow,Parametric Value,10/20/2020 8:31:00 AM,SLB5,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.730000,High Value,10/20/2020 08:31:00,0.819,Low Value,10/20/2020 08:31:00,0.502
Flow,Parametric Value,10/20/2020 8:31:00 AM,SLB6,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.730000,High Value,10/20/2020 08:31:00,0.819,Low Value,10/20/2020 08:31:00,0.502
Flow,Parametric Value,10/20/2020 8:31:00 AM,SLB7,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.730000,High Value,10/20/2020 08:31:00,0.819,Low Value,10/20/2020 08:31:00,0.502
Flow,Parametric Value,10/20/2020 8:31:00 AM,SLB8,18526379,DF48850/S/P,D4010,True,10/20/2020 08:31:00,0.730000,High Value,10/20/2020 08:31:00,0.819,Low Value,10/20/2020 08:31:00,0.502
Flow,Parametric Value,10/20/2020 11:11:00 AM,MHB1,18526374,DF60650F/S/P,D4010,False,10/20/2020 11:11:00,4.180000,High Value,10/20/2020 11:11:00,4.977,Low Value,10/20/2020 11:11:00,3.837
Flow,Parametric Value,10/20/2020 11:11:00 AM,MHB2,18526374,DF60650F/S/P,D4010,False,10/20/2020 11:11:00,11.290000,High Value,10/20/2020 11:11:00,10.563,Low Value,10/20/2020 11:11:00,8.341
Flow,Parametric Value,10/20/2020 11:11:00 AM,MLB1,18526374,DF60650F/S/P,D4010,False,10/20/2020 11:11:00,0.540000,High Value,10/20/2020 11:11:00,0.715,Low Value,10/20/2020 11:11:00,0.41
Flow,Parametric Value,10/20/2020 11:11:00 AM,SHB1,18526374,DF60650F/S/P,D4010,False,10/20/2020 11:11:00,0.920000,High Value,10/20/2020 11:11:00,1.146,Low Value,10/20/2020 11:11:00,0.611
Flow,Parametric Value,10/20/2020 11:11:00 AM,SLB1,18526374,DF60650F/S/P,D4010,False,10/20/2020 11:11:00,0.570000,High Value,10/20/2020 11:11:00,0.589,Low Value,10/20/2020 11:11:00,0.315
Flow,Parametric Value,10/20/2020 1:20:00 PM,MHB1,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,4.300000,High Value,10/20/2020 13:20:00,4.977,Low Value,10/20/2020 13:20:00,3.837
Flow,Parametric Value,10/20/2020 1:20:00 PM,MHB2,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,10.390000,High Value,10/20/2020 13:20:00,10.563,Low Value,10/20/2020 13:20:00,8.341
Flow,Parametric Value,10/20/2020 1:20:00 PM,MHB3,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,7.570000,High Value,10/20/2020 13:20:00,7.982,Low Value,10/20/2020 13:20:00,6.256
Flow,Parametric Value,10/20/2020 1:20:00 PM,MHB4,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,9.560000,High Value,10/20/2020 13:20:00,9.965,Low Value,10/20/2020 13:20:00,7.507
Flow,Parametric Value,10/20/2020 1:20:00 PM,MHB5,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,7.730000,High Value,10/20/2020 13:20:00,7.982,Low Value,10/20/2020 13:20:00,6.256
Flow,Parametric Value,10/20/2020 1:20:00 PM,MHB6,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,9.640000,High Value,10/20/2020 13:20:00,9.965,Low Value,10/20/2020 13:20:00,7.507
Flow,Parametric Value,10/20/2020 1:20:00 PM,MHB7,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,7.890000,High Value,10/20/2020 13:20:00,7.982,Low Value,10/20/2020 13:20:00,6.256
Flow,Parametric Value,10/20/2020 1:20:00 PM,MHB8,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,9.470000,High Value,10/20/2020 13:20:00,9.965,Low Value,10/20/2020 13:20:00,7.507
Flow,Parametric Value,10/20/2020 1:20:00 PM,MLB1,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.550000,High Value,10/20/2020 13:20:00,0.715,Low Value,10/20/2020 13:20:00,0.41
Flow,Parametric Value,10/20/2020 1:20:00 PM,MLB2,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.930000,High Value,10/20/2020 13:20:00,1.057,Low Value,10/20/2020 13:20:00,0.630
Flow,Parametric Value,10/20/2020 1:20:00 PM,MLB3,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.940000,High Value,10/20/2020 13:20:00,1.057,Low Value,10/20/2020 13:20:00,0.63
Flow,Parametric Value,10/20/2020 1:20:00 PM,MLB4,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.880000,High Value,10/20/2020 13:20:00,1.057,Low Value,10/20/2020 13:20:00,0.63
Flow,Parametric Value,10/20/2020 1:20:00 PM,MLB5,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.900000,High Value,10/20/2020 13:20:00,1.057,Low Value,10/20/2020 13:20:00,0.63
Flow,Parametric Value,10/20/2020 1:20:00 PM,MLB6,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.930000,High Value,10/20/2020 13:20:00,1.057,Low Value,10/20/2020 13:20:00,0.63
Flow,Parametric Value,10/20/2020 1:20:00 PM,MLB7,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.920000,High Value,10/20/2020 13:20:00,1.057,Low Value,10/20/2020 13:20:00,0.63
Flow,Parametric Value,10/20/2020 1:20:00 PM,MLB8,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.930000,High Value,10/20/2020 13:20:00,1.057,Low Value,10/20/2020 13:20:00,0.63
Flow,Parametric Value,10/20/2020 1:20:00 PM,SHB1,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.960000,High Value,10/20/2020 13:20:00,1.146,Low Value,10/20/2020 13:20:00,0.611
Flow,Parametric Value,10/20/2020 1:20:00 PM,SHB2,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,1.440000,High Value,10/20/2020 13:20:00,1.702,Low Value,10/20/2020 13:20:00,0.987
Flow,Parametric Value,10/20/2020 1:20:00 PM,SHB3,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,1.430000,High Value,10/20/2020 13:20:00,1.702,Low Value,10/20/2020 13:20:00,0.987
Flow,Parametric Value,10/20/2020 1:20:00 PM,SHB4,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,1.420000,High Value,10/20/2020 13:20:00,1.702,Low Value,10/20/2020 13:20:00,0.987
Flow,Parametric Value,10/20/2020 1:20:00 PM,SHB5,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,1.420000,High Value,10/20/2020 13:20:00,1.702,Low Value,10/20/2020 13:20:00,0.987
Flow,Parametric Value,10/20/2020 1:20:00 PM,SHB6,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,1.400000,High Value,10/20/2020 13:20:00,1.702,Low Value,10/20/2020 13:20:00,0.987
Flow,Parametric Value,10/20/2020 1:20:00 PM,SHB7,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,1.400000,High Value,10/20/2020 13:20:00,1.702,Low Value,10/20/2020 13:20:00,0.987
Flow,Parametric Value,10/20/2020 1:20:00 PM,SHB8,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,1.430000,High Value,10/20/2020 13:20:00,1.702,Low Value,10/20/2020 13:20:00,0.987
Flow,Parametric Value,10/20/2020 1:20:00 PM,SLB1,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.580000,High Value,10/20/2020 13:20:00,0.589,Low Value,10/20/2020 13:20:00,0.315
Flow,Parametric Value,10/20/2020 1:20:00 PM,SLB2,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.770000,High Value,10/20/2020 13:20:00,0.819,Low Value,10/20/2020 13:20:00,0.502
Flow,Parametric Value,10/20/2020 1:20:00 PM,SLB3,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.750000,High Value,10/20/2020 13:20:00,0.819,Low Value,10/20/2020 13:20:00,0.502
Flow,Parametric Value,10/20/2020 1:20:00 PM,SLB4,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.710000,High Value,10/20/2020 13:20:00,0.819,Low Value,10/20/2020 13:20:00,0.502
Flow,Parametric Value,10/20/2020 1:20:00 PM,SLB5,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.740000,High Value,10/20/2020 13:20:00,0.819,Low Value,10/20/2020 13:20:00,0.502
Flow,Parametric Value,10/20/2020 1:20:00 PM,SLB6,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.760000,High Value,10/20/2020 13:20:00,0.819,Low Value,10/20/2020 13:20:00,0.502
Flow,Parametric Value,10/20/2020 1:20:00 PM,SLB7,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.740000,High Value,10/20/2020 13:20:00,0.819,Low Value,10/20/2020 13:20:00,0.502
Flow,Parametric Value,10/20/2020 1:20:00 PM,SLB8,18526382,DF48850/S/P,D4010,True,10/20/2020 13:20:00,0.750000,High Value,10/20/2020 13:20:00,0.819,Low Value,10/20/2020 13:20:00,0.502
Flow,Parametric Value,10/21/2020 5:20:00 AM,MHB1,18526374,DF60650F/S/P,D4010,False,10/21/2020 05:20:00,4.210000,High Value,10/21/2020 05:20:00,4.977,Low Value,10/21/2020 05:20:00,3.837
Flow,Parametric Value,10/21/2020 5:20:00 AM,MHB2,18526374,DF60650F/S/P,D4010,False,10/21/2020 05:20:00,11.270000,High Value,10/21/2020 05:20:00,10.563,Low Value,10/21/2020 05:20:00,8.341
Flow,Parametric Value,10/21/2020 5:20:00 AM,MLB1,18526374,DF60650F/S/P,D4010,False,10/21/2020 05:20:00,0.540000,High Value,10/21/2020 05:20:00,0.715,Low Value,10/21/2020 05:20:00,0.41
Flow,Parametric Value,10/21/2020 5:20:00 AM,SHB1,18526374,DF60650F/S/P,D4010,False,10/21/2020 05:20:00,0.890000,High Value,10/21/2020 05:20:00,1.146,Low Value,10/21/2020 05:20:00,0.611
