Chart1_SeriesGroup_label,Chart1_SeriesGroup_Parametric Value_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y,Chart1_SeriesGroup_High Value_label,Chart1_SeriesGroup_High Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_High Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y,Chart1_SeriesGroup_Low Value_label,Chart1_SeriesGroup_Low Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_Low Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y
Flow,Parametric Value,10/16/2020 11:19:00 AM,SHB2,18526371,DF30450/S/P,D3910,True,10/16/2020 11:19:00,1.400000,High Value,10/16/2020 11:19:00,1.702,Low Value,10/16/2020 11:19:00,0.987
Flow,Parametric Value,10/16/2020 11:19:00 AM,SHB3,18526371,DF30450/S/P,D3910,True,10/16/2020 11:19:00,1.360000,High Value,10/16/2020 11:19:00,1.702,Low Value,10/16/2020 11:19:00,0.987
Flow,Parametric Value,10/16/2020 11:19:00 AM,SHB4,18526371,DF30450/S/P,D3910,True,10/16/2020 11:19:00,1.400000,High Value,10/16/2020 11:19:00,1.702,Low Value,10/16/2020 11:19:00,0.987
Flow,Parametric Value,10/16/2020 11:19:00 AM,SLB1,18526371,DF30450/S/P,D3910,True,10/16/2020 11:19:00,0.540000,High Value,10/16/2020 11:19:00,0.589,Low Value,10/16/2020 11:19:00,0.315
Flow,Parametric Value,10/16/2020 11:19:00 AM,SLB2,18526371,DF30450/S/P,D3910,True,10/16/2020 11:19:00,0.700000,High Value,10/16/2020 11:19:00,0.819,Low Value,10/16/2020 11:19:00,0.502
Flow,Parametric Value,10/16/2020 11:19:00 AM,SLB3,18526371,DF30450/S/P,D3910,True,10/16/2020 11:19:00,0.700000,High Value,10/16/2020 11:19:00,0.819,Low Value,10/16/2020 11:19:00,0.502
Flow,Parametric Value,10/16/2020 11:19:00 AM,SLB4,18526371,DF30450/S/P,D3910,True,10/16/2020 11:19:00,0.700000,High Value,10/16/2020 11:19:00,0.819,Low Value,10/16/2020 11:19:00,0.502
Flow,Parametric Value,10/16/2020 11:50:00 AM,MHB1,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,4.590000,High Value,10/16/2020 11:50:00,4.977,Low Value,10/16/2020 11:50:00,3.837
Flow,Parametric Value,10/16/2020 11:50:00 AM,MHB2,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,10.050000,High Value,10/16/2020 11:50:00,10.563,Low Value,10/16/2020 11:50:00,8.341
Flow,Parametric Value,10/16/2020 11:50:00 AM,MHB3,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,7.450000,High Value,10/16/2020 11:50:00,7.982,Low Value,10/16/2020 11:50:00,6.256
Flow,Parametric Value,10/16/2020 11:50:00 AM,MHB4,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,9.070000,High Value,10/16/2020 11:50:00,9.965,Low Value,10/16/2020 11:50:00,7.507
Flow,Parametric Value,10/16/2020 11:50:00 AM,MLB1,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,0.660000,High Value,10/16/2020 11:50:00,0.715,Low Value,10/16/2020 11:50:00,0.41
Flow,Parametric Value,10/16/2020 11:50:00 AM,MLB2,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,0.890000,High Value,10/16/2020 11:50:00,1.057,Low Value,10/16/2020 11:50:00,0.630
Flow,Parametric Value,10/16/2020 11:50:00 AM,MLB3,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,0.860000,High Value,10/16/2020 11:50:00,1.057,Low Value,10/16/2020 11:50:00,0.63
Flow,Parametric Value,10/16/2020 11:50:00 AM,MLB4,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,0.890000,High Value,10/16/2020 11:50:00,1.057,Low Value,10/16/2020 11:50:00,0.63
Flow,Parametric Value,10/16/2020 11:50:00 AM,SHB1,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,1.000000,High Value,10/16/2020 11:50:00,1.146,Low Value,10/16/2020 11:50:00,0.611
Flow,Parametric Value,10/16/2020 11:50:00 AM,SHB2,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,1.390000,High Value,10/16/2020 11:50:00,1.702,Low Value,10/16/2020 11:50:00,0.987
Flow,Parametric Value,10/16/2020 11:50:00 AM,SHB3,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,1.370000,High Value,10/16/2020 11:50:00,1.702,Low Value,10/16/2020 11:50:00,0.987
Flow,Parametric Value,10/16/2020 11:50:00 AM,SHB4,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,1.380000,High Value,10/16/2020 11:50:00,1.702,Low Value,10/16/2020 11:50:00,0.987
Flow,Parametric Value,10/16/2020 11:50:00 AM,SLB1,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,0.530000,High Value,10/16/2020 11:50:00,0.589,Low Value,10/16/2020 11:50:00,0.315
Flow,Parametric Value,10/16/2020 11:50:00 AM,SLB2,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,0.690000,High Value,10/16/2020 11:50:00,0.819,Low Value,10/16/2020 11:50:00,0.502
Flow,Parametric Value,10/16/2020 11:50:00 AM,SLB3,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,0.680000,High Value,10/16/2020 11:50:00,0.819,Low Value,10/16/2020 11:50:00,0.502
Flow,Parametric Value,10/16/2020 11:50:00 AM,SLB4,18526357,DF30450/S/P,D3910,True,10/16/2020 11:50:00,0.690000,High Value,10/16/2020 11:50:00,0.819,Low Value,10/16/2020 11:50:00,0.502
Flow,Parametric Value,10/16/2020 2:12:00 PM,MHB1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,4.650000,High Value,10/16/2020 14:12:00,4.977,Low Value,10/16/2020 14:12:00,3.837
Flow,Parametric Value,10/16/2020 2:12:00 PM,MHB2,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,10.260000,High Value,10/16/2020 14:12:00,10.563,Low Value,10/16/2020 14:12:00,8.341
Flow,Parametric Value,10/16/2020 2:12:00 PM,MHB3,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,7.390000,High Value,10/16/2020 14:12:00,7.982,Low Value,10/16/2020 14:12:00,6.256
Flow,Parametric Value,10/16/2020 2:12:00 PM,MHB4,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,9.280000,High Value,10/16/2020 14:12:00,9.965,Low Value,10/16/2020 14:12:00,7.507
Flow,Parametric Value,10/16/2020 2:12:00 PM,MHB5,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,7.290000,High Value,10/16/2020 14:12:00,7.982,Low Value,10/16/2020 14:12:00,6.256
Flow,Parametric Value,10/16/2020 2:12:00 PM,MHB6,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,8.970000,High Value,10/16/2020 14:12:00,9.965,Low Value,10/16/2020 14:12:00,7.507
Flow,Parametric Value,10/16/2020 2:12:00 PM,MHC1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,7.900000,High Value,10/16/2020 14:12:00,8.521,Low Value,10/16/2020 14:12:00,6.673
Flow,Parametric Value,10/16/2020 2:12:00 PM,MHG1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.020000,High Value,10/16/2020 14:12:00,8.009,Low Value,10/16/2020 14:12:00,6.256
Flow,Parametric Value,10/16/2020 2:12:00 PM,MLB1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.600000,High Value,10/16/2020 14:12:00,0.715,Low Value,10/16/2020 14:12:00,0.41
Flow,Parametric Value,10/16/2020 2:12:00 PM,MLB2,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.900000,High Value,10/16/2020 14:12:00,1.057,Low Value,10/16/2020 14:12:00,0.630
Flow,Parametric Value,10/16/2020 2:12:00 PM,MLB3,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.900000,High Value,10/16/2020 14:12:00,1.057,Low Value,10/16/2020 14:12:00,0.63
Flow,Parametric Value,10/16/2020 2:12:00 PM,MLB4,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.900000,High Value,10/16/2020 14:12:00,1.057,Low Value,10/16/2020 14:12:00,0.63
Flow,Parametric Value,10/16/2020 2:12:00 PM,MLB5,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.830000,High Value,10/16/2020 14:12:00,1.057,Low Value,10/16/2020 14:12:00,0.63
Flow,Parametric Value,10/16/2020 2:12:00 PM,MLB6,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.900000,High Value,10/16/2020 14:12:00,1.057,Low Value,10/16/2020 14:12:00,0.63
Flow,Parametric Value,10/16/2020 2:12:00 PM,MLC1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,4.240000,High Value,10/16/2020 14:12:00,5.309,Low Value,10/16/2020 14:12:00,3.365
Flow,Parametric Value,10/16/2020 2:12:00 PM,SHB1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,1.020000,High Value,10/16/2020 14:12:00,1.146,Low Value,10/16/2020 14:12:00,0.611
Flow,Parametric Value,10/16/2020 2:12:00 PM,SHB2,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,1.390000,High Value,10/16/2020 14:12:00,1.702,Low Value,10/16/2020 14:12:00,0.987
Flow,Parametric Value,10/16/2020 2:12:00 PM,SHB3,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,1.390000,High Value,10/16/2020 14:12:00,1.702,Low Value,10/16/2020 14:12:00,0.987
Flow,Parametric Value,10/16/2020 2:12:00 PM,SHB4,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,1.340000,High Value,10/16/2020 14:12:00,1.702,Low Value,10/16/2020 14:12:00,0.987
Flow,Parametric Value,10/16/2020 2:12:00 PM,SHB5,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,1.360000,High Value,10/16/2020 14:12:00,1.702,Low Value,10/16/2020 14:12:00,0.987
Flow,Parametric Value,10/16/2020 2:12:00 PM,SHB6,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,1.380000,High Value,10/16/2020 14:12:00,1.702,Low Value,10/16/2020 14:12:00,0.987
Flow,Parametric Value,10/16/2020 2:12:00 PM,SLB1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.540000,High Value,10/16/2020 14:12:00,0.589,Low Value,10/16/2020 14:12:00,0.315
Flow,Parametric Value,10/16/2020 2:12:00 PM,SLB2,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.700000,High Value,10/16/2020 14:12:00,0.819,Low Value,10/16/2020 14:12:00,0.502
Flow,Parametric Value,10/16/2020 2:12:00 PM,SLB3,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.710000,High Value,10/16/2020 14:12:00,0.819,Low Value,10/16/2020 14:12:00,0.502
Flow,Parametric Value,10/16/2020 2:12:00 PM,SLB4,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.700000,High Value,10/16/2020 14:12:00,0.819,Low Value,10/16/2020 14:12:00,0.502
Flow,Parametric Value,10/16/2020 2:12:00 PM,SLB5,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.770000,High Value,10/16/2020 14:12:00,0.819,Low Value,10/16/2020 14:12:00,0.502
Flow,Parametric Value,10/16/2020 2:12:00 PM,SLB6,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:12:00,0.700000,High Value,10/16/2020 14:12:00,0.819,Low Value,10/16/2020 14:12:00,0.502
Flow,Parametric Value,10/16/2020 2:43:00 PM,MHB1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,4.630000,High Value,10/16/2020 14:43:00,4.977,Low Value,10/16/2020 14:43:00,3.837
Flow,Parametric Value,10/16/2020 2:43:00 PM,MHB2,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,10.200000,High Value,10/16/2020 14:43:00,10.563,Low Value,10/16/2020 14:43:00,8.341
Flow,Parametric Value,10/16/2020 2:43:00 PM,MHB3,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,7.350000,High Value,10/16/2020 14:43:00,7.982,Low Value,10/16/2020 14:43:00,6.256
Flow,Parametric Value,10/16/2020 2:43:00 PM,MHB4,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,9.240000,High Value,10/16/2020 14:43:00,9.965,Low Value,10/16/2020 14:43:00,7.507
Flow,Parametric Value,10/16/2020 2:43:00 PM,MHB5,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,7.290000,High Value,10/16/2020 14:43:00,7.982,Low Value,10/16/2020 14:43:00,6.256
Flow,Parametric Value,10/16/2020 2:43:00 PM,MHB6,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,8.900000,High Value,10/16/2020 14:43:00,9.965,Low Value,10/16/2020 14:43:00,7.507
Flow,Parametric Value,10/16/2020 2:43:00 PM,MHC1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,7.890000,High Value,10/16/2020 14:43:00,8.521,Low Value,10/16/2020 14:43:00,6.673
Flow,Parametric Value,10/16/2020 2:43:00 PM,MHG1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.030000,High Value,10/16/2020 14:43:00,8.009,Low Value,10/16/2020 14:43:00,6.256
Flow,Parametric Value,10/16/2020 2:43:00 PM,MLB1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.590000,High Value,10/16/2020 14:43:00,0.715,Low Value,10/16/2020 14:43:00,0.41
Flow,Parametric Value,10/16/2020 2:43:00 PM,MLB2,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.900000,High Value,10/16/2020 14:43:00,1.057,Low Value,10/16/2020 14:43:00,0.630
Flow,Parametric Value,10/16/2020 2:43:00 PM,MLB3,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.900000,High Value,10/16/2020 14:43:00,1.057,Low Value,10/16/2020 14:43:00,0.63
Flow,Parametric Value,10/16/2020 2:43:00 PM,MLB4,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.900000,High Value,10/16/2020 14:43:00,1.057,Low Value,10/16/2020 14:43:00,0.63
Flow,Parametric Value,10/16/2020 2:43:00 PM,MLB5,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.840000,High Value,10/16/2020 14:43:00,1.057,Low Value,10/16/2020 14:43:00,0.63
Flow,Parametric Value,10/16/2020 2:43:00 PM,MLB6,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.900000,High Value,10/16/2020 14:43:00,1.057,Low Value,10/16/2020 14:43:00,0.63
Flow,Parametric Value,10/16/2020 2:43:00 PM,MLC1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,4.230000,High Value,10/16/2020 14:43:00,5.309,Low Value,10/16/2020 14:43:00,3.365
Flow,Parametric Value,10/16/2020 2:43:00 PM,SHB1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,1.010000,High Value,10/16/2020 14:43:00,1.146,Low Value,10/16/2020 14:43:00,0.611
Flow,Parametric Value,10/16/2020 2:43:00 PM,SHB2,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,1.380000,High Value,10/16/2020 14:43:00,1.702,Low Value,10/16/2020 14:43:00,0.987
Flow,Parametric Value,10/16/2020 2:43:00 PM,SHB3,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,1.380000,High Value,10/16/2020 14:43:00,1.702,Low Value,10/16/2020 14:43:00,0.987
Flow,Parametric Value,10/16/2020 2:43:00 PM,SHB4,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,1.330000,High Value,10/16/2020 14:43:00,1.702,Low Value,10/16/2020 14:43:00,0.987
Flow,Parametric Value,10/16/2020 2:43:00 PM,SHB5,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,1.360000,High Value,10/16/2020 14:43:00,1.702,Low Value,10/16/2020 14:43:00,0.987
Flow,Parametric Value,10/16/2020 2:43:00 PM,SHB6,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,1.380000,High Value,10/16/2020 14:43:00,1.702,Low Value,10/16/2020 14:43:00,0.987
Flow,Parametric Value,10/16/2020 2:43:00 PM,SLB1,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.530000,High Value,10/16/2020 14:43:00,0.589,Low Value,10/16/2020 14:43:00,0.315
Flow,Parametric Value,10/16/2020 2:43:00 PM,SLB2,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.700000,High Value,10/16/2020 14:43:00,0.819,Low Value,10/16/2020 14:43:00,0.502
Flow,Parametric Value,10/16/2020 2:43:00 PM,SLB3,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.710000,High Value,10/16/2020 14:43:00,0.819,Low Value,10/16/2020 14:43:00,0.502
Flow,Parametric Value,10/16/2020 2:43:00 PM,SLB4,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.700000,High Value,10/16/2020 14:43:00,0.819,Low Value,10/16/2020 14:43:00,0.502
Flow,Parametric Value,10/16/2020 2:43:00 PM,SLB5,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.770000,High Value,10/16/2020 14:43:00,0.819,Low Value,10/16/2020 14:43:00,0.502
Flow,Parametric Value,10/16/2020 2:43:00 PM,SLB6,18526369,DF60650CG/S/P,D3910,False,10/16/2020 14:43:00,0.700000,High Value,10/16/2020 14:43:00,0.819,Low Value,10/16/2020 14:43:00,0.502
Flow,Parametric Value,10/19/2020 5:30:00 AM,MHB1,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,4.670000,High Value,10/19/2020 05:30:00,4.977,Low Value,10/19/2020 05:30:00,3.837
Flow,Parametric Value,10/19/2020 5:30:00 AM,MHB2,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,10.380000,High Value,10/19/2020 05:30:00,10.563,Low Value,10/19/2020 05:30:00,8.341
Flow,Parametric Value,10/19/2020 5:30:00 AM,MHB3,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,7.510000,High Value,10/19/2020 05:30:00,7.982,Low Value,10/19/2020 05:30:00,6.256
Flow,Parametric Value,10/19/2020 5:30:00 AM,MHB4,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,9.450000,High Value,10/19/2020 05:30:00,9.965,Low Value,10/19/2020 05:30:00,7.507
Flow,Parametric Value,10/19/2020 5:30:00 AM,MHB5,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,7.430000,High Value,10/19/2020 05:30:00,7.982,Low Value,10/19/2020 05:30:00,6.256
Flow,Parametric Value,10/19/2020 5:30:00 AM,MHB6,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,9.160000,High Value,10/19/2020 05:30:00,9.965,Low Value,10/19/2020 05:30:00,7.507
Flow,Parametric Value,10/19/2020 5:30:00 AM,MHC1,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,8.090000,High Value,10/19/2020 05:30:00,8.521,Low Value,10/19/2020 05:30:00,6.673
Flow,Parametric Value,10/19/2020 5:30:00 AM,MHG1,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,7.430000,High Value,10/19/2020 05:30:00,8.009,Low Value,10/19/2020 05:30:00,6.256
Flow,Parametric Value,10/19/2020 5:30:00 AM,MLB1,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.600000,High Value,10/19/2020 05:30:00,0.715,Low Value,10/19/2020 05:30:00,0.41
Flow,Parametric Value,10/19/2020 5:30:00 AM,MLB2,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.930000,High Value,10/19/2020 05:30:00,1.057,Low Value,10/19/2020 05:30:00,0.630
Flow,Parametric Value,10/19/2020 5:30:00 AM,MLB3,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.910000,High Value,10/19/2020 05:30:00,1.057,Low Value,10/19/2020 05:30:00,0.63
Flow,Parametric Value,10/19/2020 5:30:00 AM,MLB4,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.920000,High Value,10/19/2020 05:30:00,1.057,Low Value,10/19/2020 05:30:00,0.63
Flow,Parametric Value,10/19/2020 5:30:00 AM,MLB5,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.850000,High Value,10/19/2020 05:30:00,1.057,Low Value,10/19/2020 05:30:00,0.63
Flow,Parametric Value,10/19/2020 5:30:00 AM,MLB6,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.920000,High Value,10/19/2020 05:30:00,1.057,Low Value,10/19/2020 05:30:00,0.63
Flow,Parametric Value,10/19/2020 5:30:00 AM,MLC1,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,4.340000,High Value,10/19/2020 05:30:00,5.309,Low Value,10/19/2020 05:30:00,3.365
Flow,Parametric Value,10/19/2020 5:30:00 AM,SHB1,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,1.030000,High Value,10/19/2020 05:30:00,1.146,Low Value,10/19/2020 05:30:00,0.611
Flow,Parametric Value,10/19/2020 5:30:00 AM,SHB2,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,1.420000,High Value,10/19/2020 05:30:00,1.702,Low Value,10/19/2020 05:30:00,0.987
Flow,Parametric Value,10/19/2020 5:30:00 AM,SHB3,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,1.400000,High Value,10/19/2020 05:30:00,1.702,Low Value,10/19/2020 05:30:00,0.987
Flow,Parametric Value,10/19/2020 5:30:00 AM,SHB4,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,1.360000,High Value,10/19/2020 05:30:00,1.702,Low Value,10/19/2020 05:30:00,0.987
Flow,Parametric Value,10/19/2020 5:30:00 AM,SHB5,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,1.390000,High Value,10/19/2020 05:30:00,1.702,Low Value,10/19/2020 05:30:00,0.987
Flow,Parametric Value,10/19/2020 5:30:00 AM,SHB6,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,1.410000,High Value,10/19/2020 05:30:00,1.702,Low Value,10/19/2020 05:30:00,0.987
Flow,Parametric Value,10/19/2020 5:30:00 AM,SLB1,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.540000,High Value,10/19/2020 05:30:00,0.589,Low Value,10/19/2020 05:30:00,0.315
Flow,Parametric Value,10/19/2020 5:30:00 AM,SLB2,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.720000,High Value,10/19/2020 05:30:00,0.819,Low Value,10/19/2020 05:30:00,0.502
Flow,Parametric Value,10/19/2020 5:30:00 AM,SLB3,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.710000,High Value,10/19/2020 05:30:00,0.819,Low Value,10/19/2020 05:30:00,0.502
Flow,Parametric Value,10/19/2020 5:30:00 AM,SLB4,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.710000,High Value,10/19/2020 05:30:00,0.819,Low Value,10/19/2020 05:30:00,0.502
Flow,Parametric Value,10/19/2020 5:30:00 AM,SLB5,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.780000,High Value,10/19/2020 05:30:00,0.819,Low Value,10/19/2020 05:30:00,0.502
Flow,Parametric Value,10/19/2020 5:30:00 AM,SLB6,18526369,DF60650CG/S/P,D3910,True,10/19/2020 05:30:00,0.720000,High Value,10/19/2020 05:30:00,0.819,Low Value,10/19/2020 05:30:00,0.502
Flow,Parametric Value,10/19/2020 6:18:00 AM,MHB1,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,4.870000,High Value,10/19/2020 06:18:00,4.977,Low Value,10/19/2020 06:18:00,3.837
Flow,Parametric Value,10/19/2020 6:18:00 AM,MHB2,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,10.560000,High Value,10/19/2020 06:18:00,10.563,Low Value,10/19/2020 06:18:00,8.341
Flow,Parametric Value,10/19/2020 6:18:00 AM,MHB3,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,7.790000,High Value,10/19/2020 06:18:00,7.982,Low Value,10/19/2020 06:18:00,6.256
Flow,Parametric Value,10/19/2020 6:18:00 AM,MHB4,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,9.610000,High Value,10/19/2020 06:18:00,9.965,Low Value,10/19/2020 06:18:00,7.507
Flow,Parametric Value,10/19/2020 6:18:00 AM,MHB5,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,7.860000,High Value,10/19/2020 06:18:00,7.982,Low Value,10/19/2020 06:18:00,6.256
Flow,Parametric Value,10/19/2020 6:18:00 AM,MHB6,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,9.360000,High Value,10/19/2020 06:18:00,9.965,Low Value,10/19/2020 06:18:00,7.507
Flow,Parametric Value,10/19/2020 6:18:00 AM,MHC1,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,8.320000,High Value,10/19/2020 06:18:00,8.521,Low Value,10/19/2020 06:18:00,6.673
Flow,Parametric Value,10/19/2020 6:18:00 AM,MHG1,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,7.540000,High Value,10/19/2020 06:18:00,8.009,Low Value,10/19/2020 06:18:00,6.256
Flow,Parametric Value,10/19/2020 6:18:00 AM,MLB1,18526355,DF60650CG/S/P,D3910,True,10/19/2020 06:18:00,0.600000,High Value,10/19/2020 06:18:00,0.715,Low Value,10/19/2020 06:18:00,0.41
